141,140,48.51;82.00500000000001
140,141,48.66;67.515
140,94,48.51;82.00500000000001
94,140,48.66;67.515
94,93,49.125;82.572
93,94,49.145999999999994;67.24199999999999
93,47,49.125;82.572
47,93,49.145999999999994;67.24199999999999
47,46,48.690000000000005;81.387
46,47,48.723;67.599
46,0,48.690000000000005;81.387
0,46,48.723;67.599
30,31,7.388999999999999;10.563
31,30,6.981;11.391
31,193,7.388999999999999;10.563
193,31,6.981;11.391
193,194,15.093;23.469
194,193,14.781;23.025
194,77,15.093;23.469
77,194,14.781;23.025
77,78,37.397999999999996;60.029999999999994
78,77,39.275999999999996;60.50999999999999
78,124,42.24;70.29
124,78,43.29;66.51599999999999
124,125,39.66;67.27499999999999
125,124,53.468999999999994;70.29599999999999
125,171,45.117;76.383
171,125,54.959999999999994;72.54599999999999
171,170,10.446;15.062999999999999
170,169,10.446;15.062999999999999
169,168,9.636;14.259
168,167,9.636;14.259
167,166,9.866999999999999;14.718
166,165,9.866999999999999;14.718
165,164,9.440999999999999;14.571
164,163,9.440999999999999;14.571
163,162,9.687;14.76
162,161,9.687;14.76
161,160,9.351;14.793
160,159,9.351;14.793
159,158,9.471;14.948999999999998
158,157,9.471;14.948999999999998
157,156,9.065999999999999;13.563
156,155,9.065999999999999;13.563
155,154,9.584999999999999;14.193
154,153,9.584999999999999;14.193
153,152,9.668999999999999;14.498999999999999
152,151,9.668999999999999;14.498999999999999
151,150,9.03;12.684
150,149,9.03;12.684
149,148,10.026;14.607
148,147,10.026;14.607
147,146,9.347999999999999;14.85
146,145,9.347999999999999;14.85
145,144,9.693;14.511
144,143,9.693;14.511
143,142,9.209999999999999;13.322999999999999
142,141,9.209999999999999;13.322999999999999
94,95,8.757;12.726
95,96,8.757;12.726
96,97,9.03;13.731
97,98,9.03;13.731
98,99,9.879;14.660999999999998
99,100,9.879;14.660999999999998
100,101,10.152000000000001;15.068999999999999
101,102,10.152000000000001;15.068999999999999
102,103,9.519;14.388
103,104,9.519;14.388
104,105,8.994;12.567
105,106,8.994;12.567
106,107,9.681000000000001;13.392
107,108,9.681000000000001;13.392
108,109,10.127999999999998;14.447999999999999
109,110,10.127999999999998;14.447999999999999
110,111,9.402;13.296
111,112,9.402;13.296
112,113,9.561;13.502999999999998
113,114,9.561;13.502999999999998
114,115,9.576;13.587
115,116,9.576;13.587
116,117,9.684;13.415999999999999
117,118,9.684;13.415999999999999
118,119,9.521999999999998;12.636
119,120,9.521999999999998;12.636
120,121,10.022999999999998;14.514
121,122,10.022999999999998;14.514
122,123,9.906;14.46
123,124,9.906;14.46
77,76,10.235999999999999;14.634
76,75,10.235999999999999;14.634
75,74,9.897;14.466
74,73,9.897;14.466
73,72,10.002;14.709
72,71,10.002;14.709
71,70,10.167;14.838
70,69,10.167;14.838
69,68,9.879;14.643
68,67,9.879;14.643
67,66,10.179;14.289
66,65,10.179;14.289
65,64,9.837;13.251
64,63,9.837;13.251
63,62,9.953999999999999;13.437
62,61,9.953999999999999;13.437
61,60,9.729;13.589999999999998
60,59,9.729;13.589999999999998
59,58,9.93;13.578
58,57,9.93;13.578
57,56,9.672;13.043999999999999
56,55,9.672;13.043999999999999
55,54,9.513;13.286999999999999
54,53,9.513;13.286999999999999
53,52,9.447;13.589999999999998
52,51,9.447;13.589999999999998
51,50,9.656999999999998;13.596
50,49,9.656999999999998;13.596
49,48,9.327;13.455
48,47,9.327;13.455
0,1,8.769;14.463
1,2,8.769;14.463
2,3,8.676;14.76
3,4,8.676;14.76
4,5,9.129;14.366999999999999
5,6,9.129;14.366999999999999
6,7,9.312;13.914
7,8,9.312;13.914
8,9,8.301;13.479
9,10,8.301;13.479
10,11,7.622999999999999;12.255
11,12,7.622999999999999;12.255
12,13,8.13;12.921
13,14,8.13;12.921
14,15,8.43;13.389000000000001
15,16,8.43;13.389000000000001
16,17,8.625;13.895999999999999
17,18,8.625;13.895999999999999
18,19,8.394;13.95
19,20,8.394;13.95
20,21,8.775;14.297999999999998
21,22,8.775;14.297999999999998
22,23,9.18;14.552999999999999
23,24,9.18;14.552999999999999
24,25,9.189;14.636999999999999
25,26,9.189;14.636999999999999
26,27,9.429;14.810999999999998
27,28,9.429;14.810999999999998
28,29,9.567;14.979
29,30,9.567;14.979
193,192,7.539;14.706
192,191,7.539;14.706
191,190,7.7669999999999995;14.988
190,189,7.7669999999999995;14.988
189,188,7.935;15.03
188,187,7.935;15.03
187,186,8.016;15.102
186,185,8.016;15.102
185,184,8.157;15.189
184,183,8.157;15.189
183,182,8.036999999999999;14.879999999999999
182,181,8.036999999999999;14.879999999999999
181,180,7.613999999999999;14.712
180,179,7.613999999999999;14.712
179,178,7.494;14.943
178,177,7.494;14.943
177,176,7.584;14.304
176,175,7.584;14.304
175,174,8.034;15.033
174,172,8.034;15.033
96,92,47.046;69.369
92,49,47.046;69.369
49,45,47.61899999999999;69.78
45,2,47.61899999999999;69.78
4,44,46.284;68.75099999999999
44,51,46.284;68.75099999999999
51,91,46.314;68.72999999999999
91,98,46.314;68.72999999999999
100,90,47.247;69.228
90,53,47.247;69.228
53,43,47.058;70.713
43,6,47.058;70.713
8,42,46.568999999999996;69.63
42,55,46.568999999999996;69.63
55,89,46.125;70.509
89,102,46.125;70.509
104,88,45.57;70.638
88,57,45.57;70.638
57,173,1.26;2.49
173,172,1.26;2.49
172,41,42.966;67.25099999999999
41,10,42.966;67.25099999999999
12,40,45.077999999999996;69.36
40,175,45.077999999999996;69.36
175,203,1.68;3
203,59,0.81;1.245
59,87,44.508;69.04199999999999
87,106,44.508;69.04199999999999
106,134,44.79;74.481
134,153,44.79;74.481
151,135,44.141999999999996;73.776
135,104,44.141999999999996;73.776
102,136,43.23;73.809
136,149,43.23;73.809
147,137,43.308;74.139
137,100,43.308;74.139
98,138,43.59;74.77799999999999
138,145,43.59;74.77799999999999
143,139,42.588;74.55
139,96,42.588;74.55
155,133,45.177;80.379
133,108,38.468999999999994;71.013
108,86,45.75;80.412
86,61,37.5;69.369
61,202,1.41;3.033
202,177,1.41;3.033
