141,142,0.0493399809092064
142,141,0.0493399809092064
142,143,0.0386734630302267
143,142,0.0386734630302267
142,144,0.0772829111868959
144,142,0.0772829111868959
144,145,0.040307627221592
145,144,0.040307627221592
145,146,0.0384501503351312
146,145,0.0384501503351312
146,147,0.0404321965023511
147,146,0.0404321965023511
147,148,0.0423848009361595
148,147,0.0423848009361595
148,149,0.0360695039001949
149,148,0.0360695039001949
149,150,0.0413605213385691
150,149,0.0413605213385691
150,151,0.0418352374027062
151,150,0.0418352374027062
151,152,0.0394885121171858
152,151,0.0394885121171858
152,153,0.0388601951990125
153,152,0.0388601951990125
153,154,0.0404978869390281
154,153,0.0404978869390281
154,155,0.0394736304555248
155,154,0.0394736304555248
155,156,0.0376084783393298
156,155,0.0376084783393298
156,157,0.0413177805915283
157,156,0.0413177805915283
157,158,0.0399177977656431
158,157,0.0399177977656431
158,159,0.040726443280052
159,158,0.040726443280052
159,160,0.0387571768517111
160,159,0.0387571768517111
160,161,0.0390925298657793
161,160,0.0390925298657793
161,162,0.039080860344534
162,161,0.039080860344534
162,163,0.040900686176637
163,162,0.040900686176637
163,164,0.0430568112707951
164,163,0.0430568112707951
164,165,0.0374736433845502
165,164,0.0374736433845502
165,166,0.0432571994259871
166,165,0.0432571994259871
166,167,0.0364852626109628
167,166,0.0364852626109628
167,168,0.0407207375805883
168,167,0.0407207375805883
168,169,0.0403065615614167
169,168,0.0403065615614167
169,170,0.0400307234108664
170,169,0.0400307234108664
170,171,0.044818347682906
171,170,0.044818347682906
171,125,0.177573009122762
125,171,0.177573009122762
125,124,0.132698257563253
124,125,0.132698257563253
124,78,0.169641416487951
78,124,0.169641416487951
78,77,0.105090303149385
77,78,0.105090303149385
77,194,0.0769207351329935
194,77,0.0769207351329935
194,193,0.101884035231661
193,194,0.101884035231661
193,31,0.0459762092145975
31,193,0.0459762092145975
31,30,0.0490448049301014
30,31,0.0490448049301014
30,29,0.044640110372065
29,30,0.044640110372065
29,28,0.0415703966767166
28,29,0.0415703966767166
28,32,0.058721160803793
32,28,0.058721160803793
32,191,0.0729070474153294
191,32,0.0729070474153294
191,192,0.0432286770672333
192,191,0.0432286770672333
192,193,0.0509434775080687
193,192,0.0509434775080687
191,195,0.0790468238671222
195,191,0.0790468238671222
195,75,0.062826428759039
75,195,0.062826428759039
75,76,0.0470768981213007
76,75,0.0470768981213007
76,77,0.0382322069532197
77,76,0.0382322069532197
75,79,0.102826110672185
79,75,0.102826110672185
79,122,0.171664511189634
122,79,0.171664511189634
122,123,0.0387835766189391
123,122,0.0387835766189391
123,124,0.0474398855459625
124,123,0.0474398855459625
122,126,0.139439158951833
126,122,0.139439158951833
126,169,0.171310159509032
169,126,0.171310159509032
167,127,0.173373041671031
127,167,0.173373041671031
127,120,0.137007569678199
120,127,0.137007569678199
120,121,0.0467189429221422
121,120,0.0467189429221422
121,122,0.032497493471377
122,121,0.032497493471377
120,80,0.168338089379968
80,120,0.168338089379968
80,73,0.104143765755817
73,80,0.104143765755817
73,74,0.0408183122164672
74,73,0.0408183122164672
74,75,0.0390316432289618
75,74,0.0390316432289618
73,196,0.0597610921224214
196,73,0.0597610921224214
196,189,0.0641660021598328
189,196,0.0641660021598328
189,190,0.0436766101214152
190,189,0.0436766101214152
190,191,0.0387696667666512
191,190,0.0387696667666512
189,33,0.0855002801172014
33,189,0.0855002801172014
33,26,0.0650897643895804
26,33,0.0650897643895804
26,27,0.0410880166172882
27,26,0.0410880166172882
27,28,0.0379982928525318
28,27,0.0379982928525318
26,25,0.0399029375498777
25,26,0.0399029375498777
25,24,0.0432972136185568
24,25,0.0432972136185568
