40.7507357096525, -73.9684689044952;661,Millennium Hilton One UN Plaza
40.7513452844029, -73.9679861068726;662,United Nations Headquarters
40.7520442565722, -73.9677393436432;663,United Nations Headquarters
40.7526944566446, -73.967170715332;664,Trump Tower
40.7532146121245, -73.9666664600372;665,""
40.7538891827017, -73.9661836624146;666,""
40.7544418378331, -73.9656472206116;667,""
40.7550595057788, -73.9652395248413;668,""
40.7567580630406, -73.967159986496;669,""
40.7583346754415, -73.96897315979;670,""
40.7574000901292, -73.9667093753815;671,""
40.7557421847267, -73.9647030830383;672,""
40.7563760946156, -73.9642953872681;673,""
40.7570343792565, -73.9638662338257;674,""
40.7580339842095, -73.9662373065948;675,""
40.7589035470247, -73.9684903621674;676,""
40.7595943131166, -73.9680933952332;677,""
40.7585866048861, -73.9658617973328;678,""
40.7582777880155, -73.9629006385803;679,""
40.7592204876522, -73.9653897285461;680,""
40.7589441805229, -73.9644455909729;681,""
40.7602606924262, -73.9675569534302;682,""
40.7609595708663, -73.9669990539551;683,""
40.7612521224501, -73.9678144454956;684,Bloomberg
40.761820969066, -73.9673209190369;685,Bloomberg
40.7615690518796, -73.9666128158569;686,""
40.7628286282639, -73.9677500724792;687,""
40.7641369371702, -73.9688980579376;688,""
40.7647626410215, -73.9684474468231;689,""
40.7654127167055, -73.9679646492004;690,""
40.7659977793843, -73.9674711227417;691,""
40.7666478429867, -73.9670741558075;692,Daniel French Restaurant
40.7672816488767, -73.9665913581848;693,""
40.767907323121, -73.9661622047424;694,Park Avenue Armory
40.7672085177363, -73.9645850658417;695,Park Avenue Armory
40.767842318279, -73.964102268219;696,Hunter College
40.7685086148957, -73.9657437801361;697,Hunter College
40.7665828369126, -73.9650249481201;698,Park Avenue Armory
40.7659652760373, -73.9654541015625;699,Church of St. Vincent Ferrer
40.7659246468312, -73.9634478092194;700,Church of St. Vincent Ferrer
40.7653070798395, -73.9638876914978;701,Church of St. Vincent Ferrer
40.7653314575927, -73.9658939838409;702,Allice's Tea Cup
40.7646976331034, -73.9663553237915;703,""
40.7640475504248, -73.9667844772339;704,""
40.7634868490073, -73.9672243595123;705,""
40.762170401002, -73.9661192893982;706,""
40.7605613735859, -73.9643812179565;707,Tramway Plaza
40.7612602488646, -73.9638984203339;708,Tramway Plaza
40.7602525658895, -73.963565826416;709,Tramway Plaza
40.7600087693262, -73.9647781848907;710,Tramway Plaza
40.7596430728048, -73.9640378952026;711,""
40.7589766873036, -73.9624071121216;712,""
40.75764389626, -73.9633941650391;713,""
40.75961056635, -73.9619886875153;714,""
40.7627554922234, -73.9656257629395;715,""
40.7633974613876, -73.965175151825;716,""
40.7640556764976, -73.9647889137268;717,""
40.7646407511229, -73.9643383026123;718,Tony's Di Napoli
40.761820969066, -73.9634692668915;719,""
40.762471073523, -73.9629864692688;720,""
40.7614309033397, -73.9624285697937;721,""
40.762089137925, -73.961945772171;722,""
40.7631130454343, -73.9625036716461;723,""
40.763755011145, -73.9620637893677;724,""
40.76435634049, -73.9615595340729;725,""
40.7649576643944, -73.9611625671387;726,""
40.765567108746, -73.960679769516;727,""
40.7665178307749, -73.9629328250885;728,""
40.7661277926135, -73.961935043335;729,Nike Upper East
40.7655102275096, -73.9624071121216;730,Nike Upper East
40.7671922663609, -73.9624714851379;731,New Balance Upper East
40.769166779385, -73.9653146266937;732,""
40.7697518090139, -73.9647674560547;733,Asia Society and Museum
40.7703693347011, -73.9643168449402;734,Asia Society and Museum
40.7690855248625, -73.9631474018097;735,Bella Blu Restaurant
40.7697436836377, -73.9626753330231;736,Bella Blu Restaurant
40.766217176561, -73.9602077007294;737,""
40.7684598617113, -73.9636301994324;738,""
40.7678016902204, -73.9619886875153;739,""
40.7684192340303, -73.9615702629089;740,""
40.7690530230257, -73.9610874652863;741,""
40.7675335444107, -73.9593279361725;742,""
40.7681185884186, -73.9588665962219;743,""
40.7652339465263, -73.9578473567963;744,""
40.7646570031223, -73.9583194255829;745,St. Catherine's Park
40.7651039315485, -73.9594566822052;746,St. Catherine's Park
40.7657052486887, -73.9590275287628;747,St. Catherine's Park
40.7639825418073, -73.9588344097137;748,""
40.7633649567688, -73.9592957496643;749,""
40.7627636184541, -73.9596819877625;750,Maya MOdern Mexican Kitchen & Tequileria
40.7620972642372, -73.960143327713;751,""
40.7627229872907, -73.9615595340729;752,""
40.7614634089043, -73.9605832099915;753,""
40.7608864327691, -73.9610874652863;754,""
40.7630399097068, -73.9565062522888;755,The Rockefeller University
40.7624466947206, -73.9569944143295;756,The Rockefeller University
40.7658433883443, -73.9574289321899;757,""
40.7668591122883, -73.9598107337952;758,""
40.7664690761299, -73.9569783210754;759,""
40.7671516379049, -73.9564418792725;760,""
40.7697355582605, -73.9606475830078;761,""
40.7687930077588, -73.9583945274353;762,""
40.7677691877556, -73.9560341835022;763,""
40.7703855852996, -73.9601540565491;764,Dallas BBQ
40.7724412539567, -73.9670205116272;765,""
40.7731237543883, -73.9665055274963;766,""
40.7737574985116, -73.96608710289;767,Central Park Model Boat Sailing
40.7743831117809, -73.965539932251;768,Alice in Wonderland
40.7750330933534, -73.9650893211365;769,""
40.7756343206464, -73.9647674560547;770,""
40.7762680408219, -73.9641666412354;771,""
40.7710924824867, -73.9659476280212;772,""
40.7717912470276, -73.9654862880707;773,""
40.772449379003, -73.9650142192841;774,""
40.7730912545267, -73.9645099639893;775,Via Quadronno
40.773765623397, -73.9639842510223;776,""
40.7743506125353, -73.9636301994324;777,Boulud Cafe
40.7750087191592, -73.9630937576294;778,The Mark Hotel
40.7756424453023, -73.9626753330231;779,""
40.7762517916622, -73.962128162384;780,Serafina Fabolous Pizza
40.7776654536926, -73.9631903171539;781,""
40.7770154978744, -73.9616239070892;782,""
40.7775517118834, -73.9611840248108;783,""
40.778234159817, -73.9607548713684;784,""
40.7789003522277, -73.9602613449097;785,St. Ignatius Loyola Church
40.7795340412475, -73.9598107337952;786,St. Ignatius Loyola Church
40.7788191096085, -73.958158493042;787,St. Ignatius Loyola Church
40.7782179111382, -73.9585876464844;788,St. Ignatius Loyola Church
40.777584209563, -73.9591240882874;789,""
40.7769342529499, -73.95960688591;790,""
40.7763249128498, -73.9600360393524;791,""
40.7756261959895, -73.9605295658112;792,""
40.774959970744, -73.9609587192535;793,""
40.7742856139966, -73.961580991745;794,Lenox Hill Hospital
40.7736112504043, -73.9619672298431;795,Lenox Hill Hospital
40.772977504886, -73.9603471755981;796,Lenox Hill Hospital
40.7736275002098, -73.9598643779755;797,Lenox Hill Hospital
40.7731075044595, -73.9624178409576;798,
40.7724656290928, -73.9629006385803;799,
40.7717831219008, -73.9633297920227;800,
40.7711168581177, -73.9638340473175;801,
40.7704018358941, -73.9621925354004;802,
40.7710762320611, -73.9616668224335;803,
40.7717099957144, -73.9612483978271;804,Lexington Club
40.772351878381, -73.9607441425323;805,""
40.7710599816316, -73.9596390724182;806,""
40.7716937454398, -73.9591991901398;807,""
40.772295002952, -73.9587378501892;808,""
40.7729612549214, -73.9582657814026;809,Wells Fargo Bank
40.7735625009636, -73.9578258991241;810,Wells Fargo Bank
40.7742449898775, -73.9593923091888;811,""
40.7749437212643, -73.9588987827301;812,Unitarian Church of All Souls
40.7756505699572, -73.9583945274353;813,Unitarian Church of All Souls
40.774309988456, -73.9573216438293;814,Luke's Bar and Grill
40.7749762202197, -73.9568173885345;815,Luke's Bar and Grill
40.7762680408219, -73.9580082893372;816,""
40.7756099466728, -73.95636677742;817,""
40.7768773814437, -73.9574289321899;818,Saba's Pizza
40.7762436670808, -73.9558517932892;819,""
40.776861132433, -73.9553797245026;820,""
40.777543587461, -73.9570212364197;821,""
40.7781772894237, -73.9564955234528;822,""
40.7794446752134, -73.9576971530914;823,""
40.7801352278062, -73.9593064785004;824,""
40.7808338972411, -73.9587807655334;825,""
40.7802083447193, -73.9572250843048;826,""
40.779477171967, -73.9556157588959;827,Best Buy
40.7801352278062, -73.9550793170929;828,Best Buy
40.780866393315, -73.9567530155182;829,Park Avenue Synagogue
40.7815244353915, -73.9583730697632;830,Park Avenue Synagogue
40.7821418516588, -73.9599609375;831,""
40.7827917573187, -73.9594352245331;832,""
40.7821012323439, -73.9578795433044;833,""
40.7827673859712, -73.9573967456818;834,Solomon R. Guggenheim Musseum
40.7834335329173, -73.9590275287628;835,Solomon R. Guggenheim Musseum
40.7840509314381, -73.9585340023041;836,Engineer's Gate
40.7847089419645, -73.9581155776978;837,""
40.7834254092143, -73.9569568634033;838,""
40.7840753023146, -73.9565169811249;839,""
40.785342575569, -73.9576649665833;840,""
40.7846602006676, -73.9560449123383;841,""
40.7833441721296, -73.9548540115356;842,The Brick Presbyterian Church
40.7839453242033, -73.9543926715851;843,The Brick Presbyterian Church
40.7827348908273, -73.9553689956665;844,""
40.782076860743, -73.9558088779449;845,""
40.7814431959818, -73.9561951160431;846,""
40.7807607810166, -73.9546930789948;847,The Dalton School
40.781370080428, -73.9541888237;848,The Dalton School
40.7788028610727, -73.9560556411743;849,""
40.778104170275, -73.9544785022736;850,Chipotle Mexican Grill
40.7787947368034, -73.9539420604706;851,Chipotle Mexican Grill
40.7775110897615, -73.9549398422241;852,""
40.779477171967, -73.9535021781921;853,""
40.7800783590404, -73.9530193805695;854,""
40.7807851531004, -73.952579498291;855,""
40.78141070019, -73.9521503448486;856,United States Postal Service
40.7820199936396, -73.9516568183899;857,United States Postal Service
40.7820118697637, -73.9536738395691;858,Marinara Pizza UES
40.7826374053003, -73.9532768726349;859,Marinara Pizza UES
40.7825805386767, -73.9511632919312;860,""
40.7832710586684, -73.9527940750122;861,""
40.784595212216, -73.9539957046509;862,""
40.785326328629, -73.9555728435516;863,""
40.7858868457616, -73.9572250843048;864,""
40.78656108474, -73.9567422866821;865,""
40.7859518329492, -73.9551329612732;866,""
40.7872353168731, -73.9562809467316;867,""
40.7865692080595, -73.9546930789948;868,""
40.7872190703962, -73.9541780948639;869,Starbucks
40.7878689263735, -73.9557445049286;870,""
40.7885675144562, -73.955283164978;871,Saint Nicholas Russian Orthodox Cathedral
40.7891442502421, -73.9547896385193;872,Saint Nicholas Russian Orthodox Cathedral
40.7879095421609, -73.9536738395691;873,Saint Nicholas Russian Orthodox Cathedral
40.7885268990712, -73.9531910419464;874,Saint Nicholas Russian Orthodox Cathedral
40.7881776057349, -73.9562594890594;875,""
40.7891686192496, -73.956710100174;876,""
40.7901758637319, -73.959424495697;877,Central Park Tennis Center
40.7910125148708, -73.9612805843353;878,North Meadow
40.7898671936594, -73.9582872390747;879,North Meadow
40.7916785791142, -73.9629435539246;880,""
40.7923771271179, -73.9641559123993;881,CPW Towers
40.7915648613017, -73.9640486240387;882,""
40.7916623337243, -73.9647138118744;883,""
40.7909800237612, -73.9651966094971;884,""
40.7903545668023, -73.9657115936279;885,Columbia Grammar & Preparatory School
40.7897291039518, -73.966076374054;886,Columbia Grammar & Preparatory School
40.7885106529103, -73.9670741558075;887,""
40.7878526800515, -73.9674389362335;888,""
40.7872028239153, -73.9679539203644;889,Dwight School
40.7866098246418, -73.9683401584625;890,""
40.7859843265191, -73.968780040741;891,""
40.7871215914511, -73.9717197418213;892,""
40.7877958178935, -73.9712154865265;893,Bella Luna Restaurant
40.7884294220459, -73.9707541465759;894,""
40.7890224050709, -73.9703571796417;895,""
40.7896641204607, -73.9699172973633;896,""
40.7902895839232, -73.9694344997406;897,""
40.7908581819585, -73.9727175235748;898,Blockheads Restaurant
40.7902570924599, -73.9713442325592;899,Trinity School
40.7909556554185, -73.9710009098053;900,Trinity School
40.7895910139572, -73.9717197418213;901,West Side Community Garden
40.7889655439145, -73.9721059799194;902,West Side Community Garden
40.7895910139572, -73.9735972881317;903,Ballet Hispanico
40.790208355235, -73.9731466770172;904,Ballet Hispanico
40.7889980360098, -73.9740264415741;905,""
40.7883481910822, -73.9745628833771;906,The Mermaid Inn
40.7883969296723, -73.9727067947388;907,""
40.7877470788621, -73.9731466770172;908,""
40.7870728519249, -73.9735114574432;909,""
40.7876577238784, -73.975088596344;910,""
40.7863742481184, -73.9740908145905;911,""
40.7869672494954, -73.9754748344421;912,""
40.785740624357, -73.9746809005737;913,United States Postal Service
40.7851394885335, -73.9750778675079;914,United States Postal Service
40.7863498780855, -73.9760220050812;915,""
40.785740624357, -73.9764833450317;916,""
40.7844977294195, -73.975442647934;917,""
40.7851069945502, -73.9768588542938;918,""
40.7838884586996, -73.9760220050812;919,""
40.7844083700637, -73.9774167537689;920,Jake's Dilemma
40.783238563771, -73.9764297008514;921,""
40.7838072221813, -73.9778566360474;922,""
40.7824830529231, -73.9768481254578;923,""
40.7831085840221, -73.9784038066864;924,""
40.7818493920371, -73.9773523807526;925,""
40.7824668052836, -73.978865146637;926,""
40.7812563449621, -73.9780068397522;927,""
40.7818818876142, -73.9792835712433;928,""
40.7806064242784, -73.97833943367;929,""
40.7812157251057, -73.9797341823578;930,""
40.7800052419843, -73.9789080619812;931,""
40.7805170596871, -73.9801526069641;932,""
40.7792821912071, -73.9792621135712;933,""
40.7799077524509, -73.9807319641113;934,""
40.7793065638333, -73.9811503887177;935,""
40.7786403754965, -73.9816117286682;936,""
40.7780716728497, -73.9803886413574;937,""
40.7772998543273, -73.9808177947998;938,Church of Blessed Sacrament
40.7778198172649, -73.9820194244385;939,Church of Blessed Sacrament
40.7765605250179, -73.9809572696686;940,Church of Blessed Sacrament
40.7762599162426, -73.9821374416351;941,""
40.7771129916525, -73.9820408821106;942,""
40.7772917298741, -73.982652425766;943,""
40.7754555779655, -73.982115983963;944,""
40.7747324776665, -73.9822661876678;945,""
40.7738387473209, -73.9822554588318;946,""
40.7747974757681, -73.9844012260437;947,""
40.7754149545618, -73.983907699585;948,""
40.7766498949321, -73.9830386638641;949,""
40.7760324276165, -73.9834892749786;950,""
40.777860439198, -73.9840364456177;951,""
40.778624126917, -73.9837574958801;952,""
40.7790790856402, -73.9849162101746;953,""
40.7784535165925, -73.9854419231415;954,""
40.7753499570643, -73.985710144043;955,""
40.7760161783991, -73.9872229099274;956,""
40.7741393670518, -73.98481965065;957,""
40.7747568519621, -73.9862895011902;958,""
40.775358081755, -73.9877271652222;959,""
40.7735381262299, -73.985356092453;960,Lincoln Center Theater
40.7736762496028, -73.9836823940277;961,Lincoln Center Theater
40.7729043800141, -73.9857637882233;962,Metropolitan Opera House
40.7733187532239, -73.9829099178314;963,David Geffen Hall
40.7716287443018, -73.9847874641418;964,New York City Ballet
40.7722300024022, -73.9861929416656;965,""
40.7716693700205, -73.9867401123047;966,""
40.7710193555403, -73.9871263504028;967,Fordham University Lincoln Center
40.7704343370712, -73.9856243133545;968,Fordham University Lincoln Center
40.7716612448788, -73.9886605739594;969,The American Musical and Dramatic Academy
40.7723112530796, -73.988231420517;970,The American Musical and Dramatic Academy
40.7728556300548, -73.9895725250244;971,""
40.7722543776159, -73.9899694919586;972,""
40.7735300013167, -73.9890575408936;973,""
40.774082493153, -73.9886391162872;974,""
40.7747893510089, -73.9882206916809;975,""
40.7774217210059, -73.9862143993378;976,""
40.7768448834183, -73.9892399311066;977,Riverside Park South
40.7795177928866, -73.9880383014679;978,Trump Place
40.7740256192055, -73.9921796321869;979,Locomotive Lawn
40.7703774600008, -73.9875984191895;980,""
40.7697518090139, -73.9880812168121;981,""
40.7697761851367, -73.9861607551575;982,""
40.7691992811662, -73.986611366272;983,""
40.7685086148957, -73.9870405197144;984,""
40.7690855248625, -73.9885425567627;985,Starbucks
40.767842318279, -73.9876627922058;986,The Watson Hotel
40.7683623552351, -73.9890575408936;987,The Westport Luxury Apartments
40.767842318279, -73.9895081520081;988,The Westport Luxury Apartments
40.7671516379049, -73.9879953861237;989,BluePearl Pet Hospital
40.7665259565456, -73.9885210990906;990,BluePearl Pet Hospital
40.7671516379049, -73.9899158477783;991,""
40.7665584596184, -73.9903771877289;992,""
40.7659490243578, -73.9889717102051;993,""
40.7652827020774, -73.9893686771393;994,""
40.7659165209869, -73.9909029006958;995,Taboon Restaurant
40.7646651291205, -73.9898192882538;996,""
40.7652989539198, -73.9913213253021;997,""
40.7640556764976, -73.9903128147125;998,""
40.7647138850889, -73.9917504787445;999,""
40.7634949751486, -73.9908707141876;1000,""
40.7640394243511, -73.9923083782196;1001,""
40.7627554922234, -73.9911282062531;1002,""
40.7634380921387, -73.9926731586456;1003,""
40.7620972642372, -73.9914929866791;1004,""
40.7628123758174, -73.9931237697601;1005,Anejo Restaurant
40.762170401002, -73.9935851097107;1006,Hell's Chicken Restaurant
40.7615365463666, -73.9941322803497;1007,Hell's Chicken Restaurant
40.7615121672214, -73.9921689033508;1008,""
40.7608783063089, -73.9926624298096;1009,""
40.7602931985631, -73.9930486679077;1010,""
40.7609351915095, -73.9945614337921;1011,Pio Pio 8 Restaurant
40.7603257046841, -73.9949476718903;1012,Pio Pio 8 Restaurant
40.759683705851, -73.9935743808746;1013,""
40.7590173207572, -73.9940571784973;1014,""
40.7583834360537, -73.9943253993988;1015,""
40.7576276425458, -73.9947867393494;1016,""
40.758992940688, -73.9959239959717;1017,""
40.7595699332591, -73.9954841136932;1018,""
40.7583021683469, -73.9964389801025;1019,""
40.7593830207211, -73.9970505237579;1020,""
40.7607726622358, -73.9982950687408;1021,""
40.761447156124, -73.9978551864624;1022,""
40.7620972642372, -73.9974045753479;1023,""
40.7627473659917, -73.9969325065613;1024,""
40.763373082925, -73.9964175224304;1025,""
40.7639906678879, -73.9959990978241;1026,""
40.764600121107, -73.9955592155457;1027,The Press Lounge
40.7652014428057, -73.9950656890869;1028,""
40.7658840176002, -73.9946579933167;1029,""
40.7664690761299, -73.9942073822021;1030,""
40.7671028837249, -73.9937460422516;1031,DeWitt Clinton Park
40.7683623552351, -73.9928233623505;1032,DeWitt Clinton Park
40.7690773994048, -73.9922547340393;1033,""
40.7696543044335, -73.9918792247772;1034,""
40.7702799563384, -73.9913964271545;1035,""
40.7709787294241, -73.990935087204;1036,John Jay College of Criminal Justice
40.7716206191551, -73.9903879165649;1037,John Jay College of Criminal Justice
40.7804276949756, -73.9838862419128;1038,""
40.7795665379573, -73.9817404747009;1039,""
40.7802489651918, -73.981568813324;1040,""
40.7811101133628, -73.9834785461426;1041,""
40.781012625451, -73.9812684059143;1042,Steps on Broadway
40.7817762769304, -73.9810967445374;1043,""
40.7817275334813, -73.9830279350281;1044,""
40.7824586814624, -73.9825773239136;1045,""
40.7829786040189, -73.982105255127;1046,""
40.7836285014913, -73.9815902709961;1047,""
40.7824911767414, -73.9807748794556;1048,""
40.7831410789832, -73.9803886413574;1049,""
40.7838559641042, -73.979959487915;1050,""
40.7843108869929, -73.9812040328979;1051,""
40.7845221001321, -73.9794230461121;1052,""
40.7851232415439, -73.9789295196533;1053,""
40.7858218585104, -73.9785647392273;1054,""
40.786390494802, -73.977963924408;1055,""
40.7876414775048, -73.977062702179;1056,""
40.7870241123629, -73.9775562286377;1057,""
40.788356314183, -73.9764833450317;1058,""
40.7889249287729, -73.9759254455566;1059,""
40.7895910139572, -73.9754748344421;1060,""
40.7907282171226, -73.9746809005737;1061,""
40.791313056881, -73.9740800857544;1062,""
40.7918978914882, -73.9736080169678;1063,""
40.7927263983637, -73.9731359481812;1064,""
40.7933112205219, -73.9728140830994;1065,Pio Pio 6 Restaurant
40.7926939080928, -73.9713549613953;1066,Pio Pio 6 Restaurant
40.7920928352125, -73.9717197418213;1067,""
40.7914430205722, -73.9722561836243;1068,""
40.7909231642811, -73.96897315979;1069,""
40.7933112205219, -73.9708399772644;1070,""
40.7939772617057, -73.9723420143127;1071,""
40.7915567385934, -73.9685010910034;1072,""
40.7921903068601, -73.9680504798889;1073,""
40.7928401141868, -73.9674496650696;1074,""
40.7940259961641, -73.9703679084778;1075,""
40.7946189292097, -73.9718270301819;1076,""
40.7953499352647, -73.9713549613953;1077,""
40.7947570087478, -73.969863653183;1078,""
40.7958778790764, -73.9707541465759;1079,""
40.7953418130194, -73.9694344997406;1080,""
40.7959591008286, -73.9689302444458;1081,St. Michael's Church
40.796633237537, -73.9685332775116;1082,St. Michael's Church
40.7971936592281, -73.9698958396912;1083,Naruto Ramen
40.7965926270857, -73.9704537391663;1084,""
40.7935061600966, -73.9670741558075;1085,""
40.7954311576628, -73.9656364917755;1086,Bank of America Financial Center
40.7972423913255, -73.9680290222168;1087,""
40.7978109298183, -73.9696061611176;1088,""
40.7984119509304, -73.9690697193146;1089,""
40.7978921492055, -73.9675676822662;1090,""
40.7991023063036, -73.9685869216919;1091,""
40.7985500225794, -73.9670634269714;1092,""
40.7979165150022, -73.9638662338257;1093,""
40.794797620322, -73.9641988277435;1094,""
40.7954392798972, -73.9637804031372;1095,""
40.7960971775794, -73.9633190631866;1096,""
40.7967144583651, -73.9629220962524;1097,""
40.7972911233871, -73.9624285697937;1098,""
40.7979733684933, -73.9620637893677;1099,""
40.7985825099845, -73.9633190631866;1100,""
40.798647484747, -73.9615917205811;1101,""
40.7992972288739, -73.9609587192535;1102,""
40.7992078894335, -73.9629006385803;1103,""
40.7997764110927, -73.9641129970551;1104,The New Jewish Home, Manhattan Campus
40.8003855360383, -73.9656579494476;1105,The New Jewish Home, Manhattan Campus
40.8013195167652, -73.9679431915283;1106,""
40.799768289389, -73.9662265777588;1107,""
40.7991104280888, -73.9666128158569;1108,""
40.7997601676843, -73.9682221412659;1109,""
40.8005560900215, -73.9680504798889;1110,""
40.8021885131171, -73.967889547348;1111,The West End Lounge
40.8010839924298, -73.9652502536774;1112,""
40.8029275571367, -73.9675891399384;1113,""
40.8017499556326, -73.9648532867432;1114,""
40.8035772593677, -73.9671921730042;1115,""
40.8023346983014, -73.9643275737762;1116,""
40.8028707078889, -73.9638233184814;1117,Marlow Bistro
40.7998576280751, -73.9623534679413;1118,""
40.8005317251936, -73.961935043335;1119,Crepes on Columbus
40.801140843208, -73.9614522457123;1120,Crepes on Columbus
40.8017824414716, -73.9611518383026;1121,""
40.8011327216712, -73.9596390724182;1122,Morningside Park
40.8031874387923, -73.9582121372223;1123,Morningside Park
40.8039345928838, -73.9582443237305;1124,Morningside Park
40.8046898596667, -73.9582443237305;1125,Morningside Park
40.805631900812, -73.9581799507141;1126,Morningside Park
40.8062490929325, -73.9576649665833;1127,Morningside Park
40.8069231251384, -73.9572465419769;1128,Morningside Park
40.8075403052504, -73.9567530155182;1129,Morningside Park
40.808230565681, -73.9563131332397;1130,Morningside Park
40.8087990100561, -73.9559054374695;1131,Morningside Park
40.8094161727214, -73.9553797245026;1132,Church of the Master
40.8100495705408, -73.9548861980438;1133,Morningside Park
40.8111783029492, -73.957804441452;1134,Morningside Park
40.8106423604587, -73.9583301544189;1135,Morningside Park
40.8094324137667, -73.9572787284851;1136,Morningside Park
40.8087015627948, -73.9576542377472;1137,Morningside Park
40.8080356693456, -73.957976102829;1138,Morningside Park
40.8074103730722, -73.9584696292877;1139,Morningside Park
40.8060947954405, -73.9593493938446;1140,Morningside Park
40.8053963917793, -73.9598858356476;1141,Church of Notre Dame
40.8047223440667, -73.960143327713;1142,Church of Notre Dame
40.8039914412203, -73.9603686332703;1143,The Cathedral Church of St. John the Divine
40.8048522815078, -73.962482213974;1144,The Cathedral Church of St. John the Divine
40.8042350763968, -73.9629435539246;1145,The Cathedral Church of St. John the Divine
40.8028950718582, -73.9606904983521;1146,The Cathedral Church of St. John the Divine
40.8036016230776, -73.9633941650391;1147,""
40.804827918257, -73.9662802219391;1148,""
40.8054532388637, -73.9657759666443;1149,""
40.8060785535784, -73.965357542038;1150,""
40.8067038624011, -73.9648747444153;1151,Columbia University
40.8080600314189, -73.9638984203339;1152,Columbia University
40.8055182069005, -73.9619565010071;1153,Columbia University
40.8060947954405, -73.9616131782532;1154,Columbia University
40.8068500376398, -73.9610874652863;1155,Columbia University
40.8081168762216, -73.9600467681885;1156,Columbia University
40.8093593290317, -73.9592313766479;1157,Columbia University
40.8105449159044, -73.9621388912201;1158,Columbia University
40.8094161727214, -73.9629006385803;1159,Columbia University
40.811957847935, -73.9611411094666;1160,General Grant National Memorial
40.8136793106667, -73.9598321914673;1161,General Grant National Memorial
40.81509217595, -73.9587163925171;1162,General Grant National Memorial
40.8125912214921, -73.9569568634033;1163,""
40.7939650780855, -73.9680022001266;1164,""
40.7958778790764, -73.9666342735291;1165,""
40.7993622029368, -73.9652180671692;1166,St. Gerasimos Greek Orthodox Church
40.7694836710734, -73.9578849077225;1167,""
40.7684679872445, -73.9555191993713;1168,""
40.7701174499165, -73.9573860168457;1169,""
40.7707187216925, -73.9569246768951;1170,""
40.7714012398179, -73.9564740657806;1171,""
40.7720106250771, -73.9560556411743;1172,""
40.7691180266834, -73.9550042152405;1173,""
40.7697761851367, -73.9545965194702;1174,""
40.7703530840986, -73.9541244506836;1175,""
40.7709787294241, -73.9536416530609;1176,""
40.7726281297718, -73.9555621147156;1177,""
40.7732862534577, -73.9550364017487;1178,""
40.7716612448788, -73.9531803131104;1179,""
40.7722868778868, -73.9526867866516;1180,""
40.7739768700689, -73.9545214176178;1181,""
40.7746512299501, -73.9541244506836;1182,""
40.7753174582917, -73.953652381897;1183,""
40.7759105583892, -73.9532232284546;1184,""
40.77301812978, -73.9521503448486;1185,""
40.7736356251112, -73.9516997337341;1186,""
40.7742531147033, -73.9512491226196;1187,""
40.7749112222929, -73.9507877826691;1188,""
40.7765442759297, -73.9527082443237;1189,""
40.7771861118922, -73.9522039890289;1190,""
40.7778441904277, -73.9517748355865;1191,""
40.775532762364, -73.9503318071365;1192,""
40.7761746080991, -73.9498329162598;1193,""
40.7768733191914, -73.9493554830551;1194,""
40.7785266353566, -73.9512705802917;1195,""
40.7791684521661, -73.9507877826691;1196,""
40.7797696420337, -73.9503264427185;1197,""
40.7804276949756, -73.949875831604;1198,Ruppert Park
40.7810694934169, -73.9494788646698;1199,Ruppert Park
40.7775029653342, -73.9488565921783;1200,""
40.7781854137685, -73.9484167098999;1201,""
40.7787703639893, -73.9479339122772;1202,""
40.7794203026378, -73.9474833011627;1203,""
40.7800621108127, -73.9471077919006;1204,""
40.7816381703983, -73.9489316940308;1205,""
40.780671416633, -73.9465820789337;1206,""
40.7813132127194, -73.9461207389832;1207,""
40.7822799571436, -73.9484918117523;1208,""
40.7838722114039, -73.9523220062256;1209,""
40.783238563771, -73.9507555961609;1210,""
40.7845627179664, -73.9518821239471;1211,""
40.7838559641042, -73.9502513408661;1212,""
40.7829298614522, -73.9480626583099;1213,""
40.7819468787207, -73.9456486701965;1214,""
40.7825399196301, -73.9452087879181;1215,""
40.7835228935847, -73.9476013183594;1216,""
40.7832548112217, -73.9447689056396;1217,""
40.7838965823459, -73.9442324638367;1218,""
40.7842540218023, -73.947172164917;1219,""
40.7849851419712, -73.946635723114;1220,""
40.7844489879676, -73.9498329162598;1221,""
40.7851151180475, -73.9493501186371;1222,Islamic Cultural Center
40.7858705989548, -73.9488458633423;1223,Islamic Cultural Center
40.7851394885335, -73.9514315128326;1224,""
40.7858218585104, -73.9509165287018;1225,""
40.7865367147757, -73.9504659175873;1226,""
40.7858381053292, -73.9530622959137;1227,""
40.7865367147757, -73.9525043964386;1228,""
40.7872028239153, -73.9520752429962;1229,""
40.7852207234222, -73.9534914493561;1230,""
40.7878364337256, -73.9516568183899;1231,""
40.7891361272377, -73.9526653289795;1232,""
40.7904114267693, -73.951849937439;1233,""
40.7910450059645, -73.9534485340118;1234,""
40.7917029471915, -73.9529550075531;1235,""
40.7923283914491, -73.9524936676025;1236,""
40.7929781974244, -73.9520645141602;1237,Museum of the City of New York
40.7922552878789, -73.9504551887512;1238,Museum of the City of New York
40.7916785791142, -73.9508950710297;1239,Museum of the City of New York
40.7942615455422, -73.951131105423;1240,Untermyer Fountain
40.7936036296693, -73.9516139030457;1241,""
40.7949438217834, -73.9506268501282;1242,""
40.7955448688533, -73.9501547813416;1243,""
40.796219009768, -73.9497578144073;1244,""
